year.totals.Pb,year.totals.Pc,year.totals.Bc,year.totals.gc,year.totals.gb,year.totals.dH21,year.totals.dH22,year.totals.Gc,year.totals.Gb,year.totals.Pg,year.percentages.Pb,year.percentages.Pc,year.percentages.Bc,year.percentages.gc,year.percentages.gb,year.percentages.dH21,year.percentages.dH22,year.percentages.Gc,year.percentages.Gb,year.percentages.Pg,month.totals.Pb,month.totals.Pc,month.totals.Bc,month.totals.gc,month.totals.gb,month.totals.dH21,month.totals.dH22,month.totals.Gc,month.totals.Gb,month.totals.Pg,month.percentages.Pb,month.percentages.Pc,month.percentages.Bc,month.percentages.gc,month.percentages.gb,month.percentages.dH21,month.percentages.dH22,month.percentages.Gc,month.percentages.Gb,month.percentages.Pg,week.totals.Pb,week.totals.Pc,week.totals.Bc,week.totals.gc,week.totals.gb,week.totals.dH21,week.totals.dH22,week.totals.Gc,week.totals.Gb,week.totals.Pg,week.percentages.Pb,week.percentages.Pc,week.percentages.Bc,week.percentages.gc,week.percentages.gb,week.percentages.dH21,week.percentages.dH22,week.percentages.Gc,week.percentages.Gb,week.percentages.Pg,today.totals.Pb,today.totals.Pc,today.totals.Bc,today.totals.gc,today.totals.gb,today.totals.dH21,today.totals.dH22,today.totals.Gc,today.totals.Gb,today.totals.Pg,today.percentages.Pb,today.percentages.Pc,today.percentages.Bc,today.percentages.gc,today.percentages.gb,today.percentages.dH21,today.percentages.dH22,today.percentages.Gc,today.percentages.Gb,today.percentages.Pg,Site Name
8072.35607409291,5190.302507601678,6607.046267002821,0.05461333505809307,1127.6742889620364,6832.544921875,8249.0078125,0.0,0.0,0.0,22,14,18,0,3,19,23,0,0,0,711.2463447973132,417.92456316947937,589.1123858708888,0.018204445019364357,83.77684783935547,184.12109375,220.1796875,0.0,0.0,0.0,32,19,27,0,4,8,10,0,0,0,117.81559204310179,97.13350462913513,115.86815463192761,0.018204445019364357,53.48465347290039,0.0,0.0,0.0,0.0,0.0,31,25,30,0,14,0,0,0,0,0,19.760111086070538,12.665792226791382,16.74059115536511,0.0,7.136138916015625,0.0,0.0,0.0,0.0,0.0,35,22,30,0,13,0,0,0,0,0,"AD0001_SW_Oando Orile, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0002_SW_Oando Ijora, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0003_SW_Oando Igbobi, Fadeyi, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0004_SW_Oando Tradefair, Badagry Expressway, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0005_SW_Oando Awolowo Road 1, Ikoyi, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0006_SW_Oando Alapere, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0009_NC_Oando Herbert Macaulay Way, Abuja, FCT"
8232.242151796818,15620.019853709266,14253.204958841205,6522.47041060403,12928.632489472628,15847.423828125,18286.296875,0.0,0.0,0.0,9,17,16,7,14,17,20,0,0,0,522.7238711751997,1098.2529913783073,1381.6276027858257,698.6503066420555,1460.505958557129,1527.13671875,1726.5703125,0.0,0.0,0.0,6,13,16,8,17,18,21,0,0,0,122.28139877319336,233.7281733378768,351.99208068847656,207.65809631347656,388.46461486816406,371.02734375,424.33984375,0.0,0.0,0.0,6,11,17,10,19,18,20,0,0,0,18.352523803710938,30.21720290929079,47.712890625,17.43988037109375,46.202880859375,48.25,51.83203125,0.0,0.0,0.0,7,12,18,7,18,19,20,0,0,0,"AD0010_NW_Oando Junction Road, Kaduna"
6956.663521147333,4530.949487138598,5788.790530750528,2288.277643866837,1963.6779893506318,8767.60205078125,9689.8681640625,0.0,0.0,0.0,17,11,14,6,5,22,24,0,0,0,737.3390197753906,558.7996835783124,546.2321624755859,40.705135345458984,72.8906021118164,634.109375,758.25,0.0,0.0,0.0,22,17,16,1,2,19,23,0,0,0,182.84283447265625,130.3901343420148,128.59710693359375,11.30495834350586,10.449356079101562,145.7900390625,181.419921875,0.0,0.0,0.0,23,16,16,1,1,18,23,0,0,0,28.5435791015625,19.07624524831772,19.8494873046875,0.0,0.0,22.33984375,26.83984375,0.0,0.0,0.0,24,16,17,0,0,19,23,0,0,0,"AD0011_NC_Oando Abacha Road, Nassarawa"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0011_NC_Oando Abacha Road, Nassarawa (Old)"
6933.764148348942,12661.45773718413,11529.927465841174,4606.833282375708,9883.594839271158,13197.779296875,14628.02734375,0.0,0.0,0.0,9,17,16,6,13,18,20,0,0,0,718.4035186767578,1091.840789757669,1253.8278198242188,373.0257227420807,893.1479263305664,1351.5390625,1492.12890625,0.0,0.0,0.0,10,15,17,5,12,19,21,0,0,0,136.07472229003906,259.5550629198551,327.58984375,95.6568832397461,215.00193786621094,327.58984375,354.359375,0.0,0.0,0.0,8,15,19,6,13,19,21,0,0,0,20.7890625,39.210937544703484,52.078125,11.985343933105469,28.51953125,52.078125,49.30859375,0.0,0.0,0.0,8,15,21,5,11,21,19,0,0,0,"AD0012_NC_Oando Garki, Abuja, FCT"
7617.758391549811,5912.051911815302,4993.69217453897,331.72138077020645,588.0581645779312,6125.55859375,7153.36328125,0.0,0.0,0.0,23,18,15,1,2,19,22,0,0,0,579.100313719362,553.7926642224193,320.8504638671875,33.132083892822266,35.89916229248047,433.91015625,514.330078125,0.0,0.0,0.0,23,22,13,1,1,18,21,0,0,0,124.52751495316625,114.99488724209368,70.754150390625,4.514701843261719,8.920177459716797,96.83984375,111.390625,0.0,0.0,0.0,23,22,13,1,2,18,21,0,0,0,23.400711059570312,16.409718576818705,13.0732421875,0.0546112060546875,0.10923004150390625,17.580078125,20.380859375,0.0,0.0,0.0,26,18,14,0,0,19,22,0,0,0,"AD0013_NC_Oando Kashim Ibrahim Way, Makurdi, Benue"
8276.743911221623,19769.698041755706,19615.437431395054,10369.127480033785,13531.010403506458,19616.01171875,22536.98046875,623.904920976609,623.2201048135757,119.34644803218544,7,17,17,9,12,17,20,1,1,0,643.5947998762131,1457.752252906561,1845.44921875,1150.0024354942143,1408.7336269561201,1845.44921875,2082.66796875,0.0,0.0,0.0,6,14,18,11,14,18,20,0,0,0,193.9562348127365,272.93819446116686,381.8203125,142.0145221836865,213.35870325006545,381.8203125,436.25,0.0,0.0,0.0,10,13,19,7,11,19,22,0,0,0,20.089584350585938,36.25845458358526,61.0703125,42.745262145996094,50.67994689941406,61.0703125,70.76953125,0.0,0.0,0.0,6,11,18,12,15,18,21,0,0,0,"AD0015_NW_Oando Club Road, Kano"
12875.984600679949,9515.33535447577,16051.714684911072,4347.184825530276,9291.220625435933,12484.029296875,14651.568359375,0.0,0.0,0.0,16,12,20,5,12,16,18,0,0,0,1004.2298583984375,641.2741433326155,1457.101806640625,450.8876647949219,974.3929443359375,1068.3203125,1231.98828125,0.0,0.0,0.0,15,9,21,7,14,16,18,0,0,0,221.0748291015625,145.02917134203017,331.557373046875,99.232421875,223.951171875,250.310546875,280.20703125,0.0,0.0,0.0,14,9,21,6,14,16,18,0,0,0,28.70849609375,17.691503847017884,45.510986328125,16.29296875,34.1151123046875,36.0390625,41.55078125,0.0,0.0,0.0,13,8,21,7,16,16,19,0,0,0,"AD0016_NW_Oando Challawa, Kano"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0017_SW_Oando Isheri Road, Lagos"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"AD0020_SW_Oando Secretariat Alausa, Oregun, Lagos"
4182.080628812313,10194.56190901436,11817.350491166115,6945.02644354105,8790.001156015322,11817.279296875,12982.369140625,0.0,0.0,0.0,6,15,18,10,13,18,19,0,0,0,300.03819131851196,904.7747374027967,1017.3984375,643.0966849923134,817.7085570916533,1017.3984375,1119.328125,0.0,0.0,0.0,5,16,17,11,14,17,19,0,0,0,60.83594083786011,207.66195812821388,232.5390625,154.13011527061462,189.72103548049927,232.5390625,250.4375,0.0,0.0,0.0,5,16,18,12,14,18,19,0,0,0,9.906398296356201,34.47538712620735,35.75,27.74764370918274,32.024601459503174,35.75,41.9375,0.0,0.0,0.0,5,16,16,13,15,16,19,0,0,0,"AD0021_SW_Oando Fola Agoro, Igbobi, Lagos"
9599.895006449893,6840.866365171969,7111.001922309399,456.44003302417696,1601.918306948617,7855.390625,9725.5546875,0.0,0.0,0.0,22,16,16,1,4,18,23,0,0,0,1014.970362380147,644.9216665923595,690.3307342715561,0.6735644526779652,18.477510690689087,765.01171875,917.171875,0.0,0.0,0.0,25,16,17,0,0,19,23,0,0,0,247.05247497558594,136.44752556085587,142.15850830078125,0.36408889293670654,0.36408889293670654,159.5390625,217.76953125,0.0,0.0,0.0,27,15,16,0,0,18,24,0,0,0,37.173492431640625,22.926507592201233,21.69970703125,0.0,0.0,24.208984375,32.560546875,0.0,0.0,0.0,27,17,16,0,0,17,23,0,0,0,"AD0022_NC_Oando Gwarimpa, Abuja, FCT"
8595.238014606759,9877.097690904513,12536.605851486325,3757.415540168062,9877.931913819164,39.69000053405762,1386.990478515625,0.0,0.0,0.0,19,21,27,8,21,0,3,0,0,0,465.5592726767063,554.9142910242081,770.5956361815333,307.0361855328083,695.1185075454414,9.700000762939453,77.06982421875,0.0,0.0,0.0,16,19,27,11,24,0,3,0,0,0,96.98826217651367,119.6361198425293,140.73627974838018,64.62577700614929,141.4849442243576,0.09999847412109375,15.800048828125,0.0,0.0,0.0,17,21,24,11,24,0,3,0,0,0,23.496627807617188,35.43267822265625,39.551422119140625,15.728641510009766,31.402664184570312,0.01000213623046875,3.920166015625,0.0,0.0,0.0,16,24,26,11,21,0,3,0,0,0,"AD0023_NC_Oando Jabi, Abuja, FCT"
3046.4473906308413,11488.67181977816,5270.6724738404155,2764.108524641022,3443.206745862961,2411.421875,3093.857421875,8770.846554022282,2872.461199304089,2101.0741960778832,7,25,12,6,8,5,7,19,6,5,107.5538837928325,730.662241153419,659.2929439935833,564.4106909483671,632.2767300009727,776.9609375,875.9296875,794.6966552138329,288.08538806438446,42.39814518764615,2,13,12,10,12,14,16,15,5,1,40.433807373046875,194.2677709311247,269.9001202583313,180.660904571414,339.4582484960556,315.150390625,335.76953125,0.0,0.0,0.0,2,12,16,11,20,19,20,0,0,0,7.801122665405273,39.749072805047035,39.47052001953125,8.192001342773438,31.839553833007812,46.310546875,30.669921875,0.0,0.0,0.0,4,19,19,4,16,23,15,0,0,0,"AD0024_SS_Oando Transamadi, Port Harcourt, Rivers"
5329.387137772515,10075.678805563599,8396.163689946756,2587.4158908240497,5624.863960200921,9552.2724609375,10526.80078125,0.0,0.0,0.0,10,19,16,5,11,18,20,0,0,0,417.79082799330354,966.2116834651679,1034.1780289709568,336.6183919683099,834.1640368700027,1123.83984375,1250.55859375,0.0,0.0,0.0,7,16,17,6,14,19,21,0,0,0,102.27680206298828,249.90006881952286,234.77117156982422,86.72597885131836,213.31968688964844,257.08984375,289.900390625,0.0,0.0,0.0,7,17,16,6,15,18,20,0,0,0,14.601860046386719,39.38993489742279,29.748870849609375,11.505218505859375,30.52886962890625,32.681640625,40.548828125,0.0,0.0,0.0,7,20,15,6,15,16,20,0,0,0,"AD0028_SE_Oando Assumpta, Owerri, Imo"
3962.0594006180763,4066.2423090338707,3182.3122077398,529.694725992158,1209.721726167947,4344.34033203125,4855.4310302734375,138.35382080078125,266.9681396484375,0.0,18,18,14,2,5,19,22,1,1,0,357.257568359375,358.7889404296875,278.6151123046875,40.97820281982422,88.03668975830078,373.56005859375,406.1708984375,0.0,0.0,0.0,19,19,15,2,5,20,21,0,0,0,89.41455078125,86.598388671875,74.0650634765625,10.831642150878906,25.140335083007812,94.08984375,102.58056640625,0.0,0.0,0.0,19,18,15,2,5,19,21,0,0,0,11.5008544921875,14.3609619140625,11.4127197265625,1.3471298217773438,3.2039642333984375,14.33984375,12.91015625,0.0,0.0,0.0,17,21,17,2,5,21,19,0,0,0,"AR0001_SE_Ardova Plc Ogui Road, Enugu"
522.8620810527354,9454.035957694985,27087.39063924551,19003.130613535643,13334.812683288008,15423.58154296875,17777.9287109375,29975.00646021962,5801.222091410309,2012.313759913668,0,7,19,14,9,11,13,21,4,1,85.64582347124815,655.1958414153196,1794.7200768049806,1171.9041626937687,862.2786418832839,897.369140625,1023.2421875,3246.2212921380997,236.7257863841951,538.4874401185662,1,6,17,11,8,9,10,31,2,5,2.8867247104644775,126.35693962685764,60.09765625,58.182358264923096,10.776075005531311,30.048828125,37.919921875,1216.2234212458134,38.517866026610136,184.81152158230543,0,7,3,3,1,2,2,69,2,10,0.45828914642333984,11.233566286042333,0.30078125,0.0,0.0,0.150390625,1.6015625,181.0688247680664,2.5411224365234375,46.60337829589844,0,5,0,0,0,0,1,74,1,19,"AR0002_SW_Ardova Oniru, Victoria Island, Lagos"
6718.828420672566,4463.774897370487,7317.799085142091,2269.2022278402,4407.915021009743,8542.647338867188,9778.657958984375,0.0,0.0,0.0,15,10,17,5,10,20,22,0,0,0,281.62296080961823,233.74161814525723,366.4854988902807,155.1382758449763,282.9334716498852,425.2998046875,485.349609375,0.0,0.0,0.0,13,10,16,7,13,19,22,0,0,0,152.02166748046875,132.61868286132812,200.82473754882812,83.39456176757812,156.3761749267578,232.830078125,265.919921875,0.0,0.0,0.0,12,11,16,7,13,19,22,0,0,0,22.58795166015625,22.7252197265625,27.13568115234375,7.9917449951171875,19.114654541015625,30.5302734375,35.2099609375,0.0,0.0,0.0,14,14,16,5,12,18,21,0,0,0,"AR0004_NC_Ardova Garki, Abuja, FCT"
2793.10400390625,7074.3179931640625,9148.890014648438,5599.193871764466,7542.465924024582,9148.890014648438,10332.190795898438,2.752676922827959,0.20463776588439941,0.0,5,14,18,11,15,18,20,0,0,0,265.1826171875,452.1171875,608.1806640625,260.23687744140625,434.2393798828125,608.1806640625,699.390625,0.0,0.0,0.0,8,14,18,8,13,18,21,0,0,0,55.44140625,94.5986328125,148.599609375,68.72515869140625,116.6156005859375,148.599609375,172.041015625,0.0,0.0,0.0,7,12,18,9,14,18,21,0,0,0,7.8310546875,13.0087890625,21.2001953125,9.7518310546875,16.69921875,21.2001953125,24.5302734375,0.0,0.0,0.0,7,11,19,9,15,19,21,0,0,0,"AR0005_NW_Ardova Refinery Junction, Sabon Gari,  Kaduna"
